rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1187374000000,,10.2322435575,-0.00350804523754,0.0,,0.0,0.0,-0.00461817729723,0.0
1187428000000,,10.2506528018,-0.00359614106795,0.0,,0.0,0.0,-0.00467087853683,0.0
1187476000000,,10.2599698676,-0.00364092734437,0.0,,0.0,0.0,-0.00469161470341,0.0
1187525000000,,10.2697676973,-0.00368827290267,0.0,,0.0,0.0,-0.00471558684436,0.0
1187575000000,,10.2800369322,-0.00373861384967,0.0,,0.0,0.0,-0.00475317065221,0.0
1187626000000,,10.2983457573,-0.00382917316454,0.0,,0.0,0.0,-0.00481113709601,0.0
1187676000000,,10.3080957109,-0.00387792955701,0.0,,0.0,0.0,-0.00484347814233,0.0
1187727000000,,10.3178339941,-0.00392693973804,0.0,,0.0,0.0,-0.00487706921939,0.0
1187777000000,,10.3277954058,-0.00397767953994,0.0,,0.0,0.0,-0.00492174116561,0.0
1187827000000,,10.3481550686,-0.00408303039397,0.0,,0.0,0.0,-0.00501015342147,0.0
1187877000000,,10.3575894261,-0.00413248636184,0.0,,0.0,0.0,-0.00504771905893,0.0
1187927000000,,10.3662694484,-0.00417878090582,0.0,,0.0,0.0,-0.0050986135096,0.0
1187978000000,,10.3855128626,-0.00428282574144,0.0,,0.0,0.0,-0.00520412200826,0.0
1188028000000,,10.3951111067,-0.00433552155678,0.0,,0.0,0.0,-0.00525752723235,0.0
1188078000000,,10.404210715,-0.00438613472912,0.0,,0.0,0.0,-0.0053092148536,0.0
1188128000000,,10.4214270876,-0.00446716387779,0.0,,0.0,0.0,-0.00544962580655,0.0
1188179000000,,10.4314484215,-0.00451995553131,0.0,,0.0,0.0,-0.00550295927611,0.0
1188231000000,,10.4409710971,-0.004570791098,0.0,,0.0,0.0,-0.00555497234537,0.0
1188282000000,,10.45068243,-0.00462227387139,0.0,,0.0,0.0,-0.00562796235684,0.0
1188332000000,,10.4683278546,-0.00472143600552,0.0,,0.0,0.0,-0.00584838810718,0.0
1188382000000,,10.4784032577,-0.00478051774551,0.0,,0.0,0.0,-0.00592012718133,0.0
1188433000000,,10.488677157,-0.00484164397544,0.0,,0.0,0.0,-0.00598873854143,0.0
1188482000000,,10.4986408838,-0.00490171139109,0.0,,0.0,0.0,-0.0060795820463,0.0
1188532000000,,10.5163872358,-0.00501068161641,0.0,,0.0,0.0,-0.00622312704426,0.0
1188582000000,,10.5241877131,-0.00505923088667,0.0,,0.0,0.0,-0.00628460925086,0.0
1188632000000,,10.5335508412,-0.00511848443663,0.0,,0.0,0.0,-0.00636189092233,0.0
1188682000000,,10.5435100461,-0.00518224924473,0.0,,0.0,0.0,-0.00646390144792,0.0
1188732000000,,10.5605961111,-0.00529378399958,0.0,,0.0,0.0,-0.00662245057704,0.0
1188783000000,,10.5686435224,-0.00534703821747,0.0,,0.0,0.0,-0.00669579429898,0.0
1188833000000,,10.5772628476,-0.00540520062622,0.0,,0.0,0.0,-0.00679059771244,0.0
1188884000000,,10.5945967872,-0.00552401512385,0.0,,0.0,0.0,-0.00696529725963,0.0
1188934000000,,10.6033073964,-0.00558465484685,0.0,,0.0,0.0,-0.00705341961357,0.0
1188985000000,,10.6119646271,-0.00564616011033,0.0,,0.0,0.0,-0.00714169201095,0.0
1189035000000,,10.6198691609,-0.00570283507458,0.0,,0.0,0.0,-0.0072318805345,0.0
1189085000000,,10.6366028534,-0.00582506019557,0.0,,0.0,0.0,-0.00741136167986,0.0
1189135000000,,10.6454041169,-0.00587196424269,0.0,,0.0,0.0,-0.00749417399517,0.0
1189190000000,,10.6534991725,-0.00591514931971,0.0,,0.0,0.0,-0.00766299989049,0.0
1189240000000,,10.6695673201,-0.00604114645575,0.0,,0.0,0.0,-0.0078678396668,0.0
1189291000000,,10.6774155837,-0.00609325447908,0.0,,0.0,0.0,-0.00796883723576,0.0
1189346000000,,10.6854044839,-0.00615192341373,0.0,,0.0,0.0,-0.00804543641404,0.0
1189396000000,,10.6933441606,-0.00622126723975,0.0,,0.0,0.0,-0.00808714203134,0.0
1189446000000,,10.7081872887,-0.00633240701434,0.0,,0.0,0.0,-0.0082613884232,0.0
1189497000000,,10.7155434058,-0.00638844872061,0.0,,0.0,0.0,-0.00833113824064,0.0
1189548000000,,10.7232402593,-0.00645649840824,0.0,,0.0,0.0,-0.00841547921482,0.0
1189599000000,,10.738646808,-0.00657865383012,0.0,,0.0,0.0,-0.0085272338537,0.0
1189649000000,,10.745800716,-0.00663591112854,0.0,,0.0,0.0,-0.00857673241846,0.0
1189699000000,,10.7531155207,-0.00670094574279,0.0,,0.0,0.0,-0.00861596930561,0.0
1189749000000,,10.7683931011,-0.00682721349864,0.0,,0.0,0.0,-0.00876892471857,0.0
1189800000000,,10.7754250581,-0.00688738426839,0.0,,0.0,0.0,-0.00877332045763,0.0
1189853000000,,10.7828067557,-0.00694956960878,0.0,,0.0,0.0,-0.00880373965943,0.0
1189902000000,,10.7962516317,-0.00706320045619,0.0,,0.0,0.0,-0.00887372553794,0.0
1189952000000,,10.8034225806,-0.00712655562552,0.0,,0.0,0.0,-0.00885886657489,0.0
1190002000000,,10.8107766119,-0.00719069760794,0.0,,0.0,0.0,-0.00886465744828,0.0
1190053000000,,10.8183617159,-0.00725959361798,0.0,,0.0,0.0,-0.00896659281122,0.0
1190103000000,,10.830965942,-0.00737282687783,0.0,,0.0,0.0,-0.00899145862397,0.0
1190154000000,,10.8382077745,-0.00743785949729,0.0,,0.0,0.0,-0.00894327086554,0.0
1190203000000,,10.8456511053,-0.00750394720802,0.0,,0.0,0.0,-0.00888770374683,0.0
1190253000000,,10.8607622399,-0.00763846017407,0.0,,0.0,0.0,-0.00882191145619,0.0
1190304000000,,10.8684482682,-0.00770830368885,0.0,,0.0,0.0,-0.00874823073311,0.0
1190354000000,,10.8750234639,-0.00776512929858,0.0,,0.0,0.0,-0.00868331970435,0.0
1190404000000,,10.8897236385,-0.00789188448352,0.0,,0.0,0.0,-0.0085366322223,0.0
1190455000000,,10.8974702393,-0.00795768786932,0.0,,0.0,0.0,-0.00843980166036,0.0
1190505000000,,10.9054485423,-0.00802464279169,0.0,,0.0,0.0,-0.00830796491563,0.0
1190556000000,,10.9174818727,-0.0081236365437,0.0,,0.0,0.0,-0.0081310086487,0.0
1190609000000,,10.9251162624,-0.00818541763597,0.0,,0.0,0.0,-0.008044356599,0.0
1190658000000,,10.9333380434,-0.00825138517566,0.0,,0.0,0.0,-0.00793979533117,0.0
1190709000000,,10.9414029085,-0.00831514274214,0.0,,0.0,0.0,-0.00782316058366,0.0
1190759000000,,10.9564926564,-0.00843151050507,0.0,,0.0,0.0,-0.00754437345179,0.0
1190809000000,,10.9636985581,-0.00848791434371,0.0,,0.0,0.0,-0.00739969410695,0.0
1190859000000,,10.9712575476,-0.0085583065359,0.0,,0.0,0.0,-0.00728422729992,0.0
1190909000000,,10.986488104,-0.00869187654744,0.0,,0.0,0.0,-0.00685857846924,0.0
1190959000000,,10.9943439043,-0.0087535604188,0.0,,0.0,0.0,-0.00668059241255,0.0
1191010000000,,11.0014363508,-0.00879677601232,0.0,,0.0,0.0,-0.00652899552012,0.0
1191060000000,,11.0089296733,-0.00885163015889,0.0,,0.0,0.0,-0.0063887451126,0.0
1191110000000,,11.0254535733,-0.00900592605901,0.0,,0.0,0.0,-0.00572800388717,0.0
1191160000000,,11.0338735409,-0.00905623596904,0.0,,0.0,0.0,-0.00552357705233,0.0
1191210000000,,11.0411251961,-0.00915248935542,0.0,,0.0,0.0,-0.00504261356346,0.0
1191260000000,,11.0568651016,-0.00929176895519,0.0,,0.0,0.0,-0.00427264929415,0.0
1191310000000,,11.0652430981,-0.00938749724648,0.0,,0.0,0.0,-0.00373675825007,0.0
1191361000000,,11.0725827705,-0.0094217205388,0.0,,0.0,0.0,-0.00346872019133,0.0
1191411000000,,11.0873321386,-0.0095358691694,0.0,,0.0,0.0,-0.00271550996539,0.0
1191461000000,,11.0947621923,-0.00961119191552,0.0,,0.0,0.0,-0.00227990757242,0.0
1191511000000,,11.1032430448,-0.00966312469988,0.0,,0.0,0.0,-0.0018160287759,0.0
1191561000000,,11.1186139323,-0.0097211661435,0.0,,0.0,0.0,-0.00128053058484,0.0
1191612000000,,11.1263238655,-0.00974522880119,0.0,,0.0,0.0,-0.000990869356324,0.0
1191662000000,,11.1336578431,-0.00977049651121,0.0,,0.0,0.0,-0.000756688484319,0.0
1191712000000,,11.1490066391,-0.00980572919644,0.0,,0.0,0.0,-0.000312403915023,0.0
1191763000000,,11.1564255023,-0.00986666150257,0.0,,0.0,0.0,0.000130063114041,0.0
1191813000000,,11.1719064365,-0.00995108900298,0.0,,0.0,0.0,0.000868488342546,0.0
1191864000000,,11.1792051852,-0.0100017224402,0.0,,0.0,0.0,0.00143621748048,0.0
1191916000000,,11.1939820897,-0.0100546201112,0.0,,0.0,0.0,0.00235072436366,0.0
1191966000000,,11.2021331527,-0.0100367954705,0.0,,0.0,0.0,0.00258648043011,0.0
1192016000000,,11.210102643,-0.0100795693521,0.0,,0.0,0.0,0.00309353881114,0.0
1192066000000,,11.2263075439,-0.0100633745084,0.0,,0.0,0.0,0.00365784019608,0.0
1192116000000,,11.234763972,-0.0100394723367,0.0,,0.0,0.0,0.0037740122029,0.0
1192166000000,,11.2437012275,-0.0100528443833,0.0,,0.0,0.0,0.00412004049204,0.0
1192216000000,,11.2528429365,-0.0100285398759,0.0,,0.0,0.0,0.00442877061503,0.0
1192266000000,,11.2694935484,-0.0100076710177,0.0,,0.0,0.0,0.00502391800801,0.0
1192316000000,,11.2780595822,-0.00997170692928,0.0,,0.0,0.0,0.00514122047217,0.0
1192366000000,,11.2868842511,-0.00996529078615,0.0,,0.0,0.0,0.00544075081479,0.0
1192417000000,,11.2956976934,-0.00992879322343,0.0,,0.0,0.0,0.00570492995819,0.0
1192467000000,,11.3132105523,-0.0098650347111,0.0,,0.0,0.0,0.00612304883893,0.0
1192517000000,,11.3216499683,-0.00981959418874,0.0,,0.0,0.0,0.00622758802461,0.0
1192568000000,,11.3303216379,-0.00977045757219,0.0,,0.0,0.0,0.00629358733939,0.0
1192617000000,,11.3392549319,-0.00972022190645,0.0,,0.0,0.0,0.00638559330267,0.0
1192672000000,,11.3578281805,-0.00964499798916,0.0,,0.0,0.0,0.00682721006043,0.0
1192723000000,,11.3656730859,-0.00959528820156,0.0,,0.0,0.0,0.00687758080485,0.0
1192773000000,,11.3751053797,-0.00952490314796,0.0,,0.0,0.0,0.00695525811431,0.0
1192822000000,,11.394005219,-0.00939960168893,0.0,,0.0,0.0,0.00704519331828,0.0
1192872000000,,11.4030222664,-0.00933923207533,0.0,,0.0,0.0,0.00708677853936,0.0
1192922000000,,11.4111444834,-0.0092839184622,0.0,,0.0,0.0,0.00711189227456,0.0
1192973000000,,11.4271814834,-0.00917404293439,0.0,,0.0,0.0,0.00716679909873,0.0
1193023000000,,11.4362349423,-0.00910988390241,0.0,,0.0,0.0,0.00716447709681,0.0
1193072000000,,11.4457504543,-0.00904250982293,0.0,,0.0,0.0,0.00716150740228,0.0
1193124000000,,11.455049025,-0.00897688072447,0.0,,0.0,0.0,0.00716517408653,0.0
1193174000000,,11.4641267262,-0.0089129545473,0.0,,0.0,0.0,0.00717477686501,0.0
1193224000000,,11.4837496678,-0.00876970627164,0.0,,0.0,0.0,0.00723092521041,0.0
1193274000000,,11.4928850995,-0.00870375762668,0.0,,0.0,0.0,0.00721921782516,0.0
1193325000000,,11.5027010104,-0.00863403982722,0.0,,0.0,0.0,0.00718427443622,0.0
1193375000000,,11.5189014516,-0.00851645706168,0.0,,0.0,0.0,0.00711100701982,0.0
1193425000000,,11.5287024028,-0.00844697126875,0.0,,0.0,0.0,0.00705378267047,0.0
1193475000000,,11.5380389164,-0.00837965997546,0.0,,0.0,0.0,0.00701263969082,0.0
1193525000000,,11.5478194144,-0.00831207649028,0.0,,0.0,0.0,0.00694764662672,0.0
1193576000000,,11.5571260532,-0.00824774060076,0.0,,0.0,0.0,0.00684509073834,0.0
1193626000000,,11.574110714,-0.00813262736556,0.0,,0.0,0.0,0.0066841900943,0.0
1193676000000,,11.5831473699,-0.00807263372702,0.0,,0.0,0.0,0.00660004283478,0.0
1193727000000,,11.5923896814,-0.00801202524529,0.0,,0.0,0.0,0.00649722146923,0.0
1193777000000,,11.6096572614,-0.00790172687569,0.0,,0.0,0.0,0.00623929851597,0.0
1193828000000,,11.6185913269,-0.00784648187057,0.0,,0.0,0.0,0.00612327211247,0.0
1193879000000,,11.6277162639,-0.00779106646987,0.0,,0.0,0.0,0.0059860267153,0.0
1193929000000,,11.6363396894,-0.00773985409281,0.0,,0.0,0.0,0.00581083828667,0.0
1193979000000,,11.6536260758,-0.00761221762184,0.0,,0.0,0.0,0.0054930413531,0.0
1194030000000,,11.6625613478,-0.00754165772843,0.0,,0.0,0.0,0.0052744034862,0.0
1194080000000,,11.6696950571,-0.00747908938103,0.0,,0.0,0.0,0.0049547091663,0.0
1194130000000,,11.6874664456,-0.0072909282524,0.0,,0.0,0.0,0.00390449960266,0.0
1194181000000,,11.6968018165,-0.00717445011048,0.0,,0.0,0.0,0.0031912963012,0.0
1194231000000,,11.7050334557,-0.00708932367513,0.0,,0.0,0.0,0.00259743520193,0.0
1194281000000,,11.7131873664,-0.00699899879516,0.0,,0.0,0.0,0.00189456087809,0.0
1194331000000,,11.7290163678,-0.00682807172664,0.0,,0.0,0.0,0.000491147455525,0.0
1194381000000,,11.7369921646,-0.00674775105375,0.0,,0.0,0.0,-0.000229859959715,0.0
1194431000000,,11.7450147483,-0.00667021225578,0.0,,0.0,0.0,-0.00101975115973,0.0
1194480000000,,11.7531239696,-0.00663244054903,0.0,,0.0,0.0,-0.00172254938442,0.0
1194532000000,,11.7672479397,-0.00654485162715,0.0,,0.0,0.0,-0.00292674442124,0.0
1194582000000,,11.7745650634,-0.00649247343398,0.0,,0.0,0.0,-0.00363356115307,0.0
1194632000000,,11.7868516827,-0.00637613385362,0.0,,0.0,0.0,-0.00510717513661,0.0
1194682000000,,11.7934473906,-0.00638259338491,0.0,,0.0,0.0,-0.00592576043817,0.0
1194732000000,,11.8002360091,-0.00636400222932,0.0,,0.0,0.0,-0.00701478635825,0.0
1194782000000,,11.8148948984,-0.00644817547502,0.0,,0.0,0.0,-0.0097725817313,0.0
1194833000000,,11.8209001323,-0.00643755648416,0.0,,0.0,0.0,-0.0107119107177,0.0
1194883000000,,11.8276132596,-0.00647821621506,0.0,,0.0,0.0,-0.0119921679083,0.0
1194933000000,,11.8400610479,-0.00642445282732,0.0,,0.0,0.0,-0.0142223437756,0.0
1194983000000,,11.8460566248,-0.00648902749635,0.0,,0.0,0.0,-0.0153909184696,0.0
1195037000000,,11.8521800983,-0.00651962053977,0.0,,0.0,0.0,-0.0163295178992,0.0
1195088000000,,11.863067838,-0.00662293444993,0.0,,0.0,0.0,-0.018115623936,0.0
1195140000000,,11.8677914994,-0.00662106078289,0.0,,0.0,0.0,-0.0188375360624,0.0
1195190000000,,11.8720584823,-0.0066260141608,0.0,,0.0,0.0,-0.0195286564935,0.0
1195240000000,,11.881635591,-0.00667059515016,0.0,,0.0,0.0,-0.0206939180178,0.0
1195291000000,,11.8863859635,-0.00669002275874,0.0,,0.0,0.0,-0.0212790912844,0.0
1195343000000,,11.890827698,-0.00674505835763,0.0,,0.0,0.0,-0.0216718704584,0.0
1195393000000,,11.8982419681,-0.0068850101534,0.0,,0.0,0.0,-0.0219180097971,0.0
1195443000000,,11.9019392171,-0.00696240148848,0.0,,0.0,0.0,-0.0219136158777,0.0
1195493000000,,11.9059740987,-0.00710372427427,0.0,,0.0,0.0,-0.0221344123613,0.0
1195544000000,,11.9165056577,-0.00800372800633,0.0,,0.0,0.0,-0.0308847474485,0.0
1195594000000,,11.9302357375,-0.00688912110092,0.0,,0.0,0.0,-0.0455620495765,0.0
1195645000000,,11.9326861407,-0.00701799204645,0.0,,0.0,0.0,-0.0460555837432,0.0
1195694000000,,11.934422013,-0.00710545852231,0.0,,0.0,0.0,-0.0452560623222,0.0
1195744000000,,11.9361506229,-0.00718966500738,0.0,,0.0,0.0,-0.0449296243815,0.0
1195794000000,,11.9394938141,-0.00733962926988,0.0,,0.0,0.0,-0.044582574951,0.0
1195844000000,,11.9410075179,-0.0074071106499,0.0,,0.0,0.0,-0.0443937082114,0.0
1195894000000,,11.9425956685,-0.00747745639479,0.0,,0.0,0.0,-0.0441922342972,0.0
1195944000000,,11.944255867,-0.00757341600047,0.0,,0.0,0.0,-0.0437805436951,0.0
1195994000000,,11.9474032337,-0.00792131267246,0.0,,0.0,0.0,-0.0420417571435,0.0
1196046000000,,11.9486793724,-0.0080622901718,0.0,,0.0,0.0,-0.0412320495329,0.0
1196096000000,,11.9502094386,-0.00828344648439,0.0,,0.0,0.0,-0.0400484779426,0.0
1196147000000,,11.9534502891,-0.00870036581163,0.0,,0.0,0.0,-0.0373551304288,0.0
1196196000000,,11.9550198915,-0.00894306378485,0.0,,0.0,0.0,-0.0359444387359,0.0
1196246000000,,11.9562699644,-0.00909180010333,0.0,,0.0,0.0,-0.034873997273,0.0
1196296000000,,11.959555981,-0.00952831749766,0.0,,0.0,0.0,-0.0319791282972,0.0
1196346000000,,11.9610450012,-0.00972535111444,0.0,,0.0,0.0,-0.0306216469994,0.0
1196396000000,,11.962573,-0.00995746453729,0.0,,0.0,0.0,-0.0291125742584,0.0
1196447000000,,11.9642302696,-0.0102015810179,0.0,,0.0,0.0,-0.0274525737305,0.0
1196496000000,,11.9659366649,-0.0104545090043,0.0,,0.0,0.0,-0.0256868025191,0.0
1196547000000,,11.9692552945,-0.0109325844207,0.0,,0.0,0.0,-0.0222215118113,0.0
1196597000000,,11.9708047145,-0.0111606204702,0.0,,0.0,0.0,-0.0206190363485,0.0
1196648000000,,11.9722403162,-0.0113103718092,0.0,,0.0,0.0,-0.0192314474925,0.0
1196699000000,,11.9754612039,-0.0117770550795,0.0,,0.0,0.0,-0.01584897245,0.0
1196750000000,,11.9770182892,-0.0119565257957,0.0,,0.0,0.0,-0.0143227171022,0.0
1196800000000,,11.9786725619,-0.0121789004376,0.0,,0.0,0.0,-0.0126227142364,0.0
1196851000000,,11.981935027,-0.0125947537397,0.0,,0.0,0.0,-0.00931932796707,0.0
1196900000000,,11.9836492709,-0.0128524337149,0.0,,0.0,0.0,-0.00745046778261,0.0
1196950000000,,11.9854023204,-0.0130946943447,0.0,,0.0,0.0,-0.00565556094049,0.0
1197001000000,,11.9872160271,-0.0133506094274,0.0,,0.0,0.0,-0.00378768202424,0.0
1197050000000,,11.9888500999,-0.0135446392597,0.0,,0.0,0.0,-0.00197156397481,0.0
1197100000000,,11.992645911,-0.0139467199762,0.0,,0.0,0.0,0.00158632048412,0.0
1197151000000,,11.9943272234,-0.0141104411046,0.0,,0.0,0.0,0.00307676414068,0.0
1197201000000,,11.9961702652,-0.0143240476755,0.0,,0.0,0.0,0.00497434571238,0.0
1197252000000,,11.9998925466,-0.0146764247324,0.0,,0.0,0.0,0.00850107025064,0.0
1197303000000,,12.001994866,-0.0148408624691,0.0,,0.0,0.0,0.010449012337,0.0
1197352000000,,12.0037587228,-0.0149962226333,0.0,,0.0,0.0,0.0119068326762,0.0
1197402000000,,12.0075303194,-0.0153067983479,0.0,,0.0,0.0,0.0149007799641,0.0
1197452000000,,12.0096751233,-0.0154602807547,0.0,,0.0,0.0,0.0165033100169,0.0
1197503000000,,12.0115357325,-0.0155991046704,0.0,,0.0,0.0,0.0179031432326,0.0
1197553000000,,12.0135216402,-0.0157068265569,0.0,,0.0,0.0,0.0192915906606,0.0
1197603000000,,12.0179246743,-0.0159686286533,0.0,,0.0,0.0,0.0222802364113,0.0
1197653000000,,12.0201791367,-0.0160807012464,0.0,,0.0,0.0,0.0237267969044,0.0
1197704000000,,12.0226351202,-0.0162122772249,0.0,,0.0,0.0,0.0253168468308,0.0
1197755000000,,12.0248499166,-0.0163047146365,0.0,,0.0,0.0,0.0266619850812,0.0
