rosbagTimestamp,linear,x,y,z,angular,x,y,z
1186657000000,,0.248146308689,0.0,0.0,,0.0,0.0,0.000865263898414
1186708000000,,0.247927926357,0.0,0.0,,0.0,0.0,0.000426057427386
1186759000000,,0.247811360156,0.0,0.0,,0.0,0.0,0.000169853276215
1186809000000,,0.24768576137,0.0,0.0,,0.0,0.0,2.87605373928e-05
1186858000000,,0.247558577102,0.0,0.0,,0.0,0.0,-0.000185510657871
1186906000000,,0.247280980779,0.0,0.0,,0.0,0.0,-0.000710943247197
1186958000000,,0.247131874224,0.0,0.0,,0.0,0.0,-0.000924189024515
1187008000000,,0.246977286398,0.0,0.0,,0.0,0.0,-0.0011707022268
1187064000000,,0.24664504934,0.0,0.0,,0.0,0.0,-0.00164046124844
1187108000000,,0.246467436743,0.0,0.0,,0.0,0.0,-0.00191042155219
1187159000000,,0.246465953605,0.0,0.0,,0.0,0.0,-0.00182877082726
1187207000000,,0.246279479665,0.0,0.0,,0.0,0.0,-0.0020356459997
1187259000000,,0.246084365399,0.0,0.0,,0.0,0.0,-0.00234296932923
1187307000000,,0.245665921806,0.0,0.0,,0.0,0.0,-0.00291949690823
1187359000000,,0.245441855318,0.0,0.0,,0.0,0.0,-0.00325554629256
1187408000000,,0.245206367103,0.0,0.0,,0.0,0.0,-0.00347553973381
1187459000000,,0.244956152441,0.0,0.0,,0.0,0.0,-0.00371449436373
1187507000000,,0.244430073617,0.0,0.0,,0.0,0.0,-0.00442013060224
1187557000000,,0.244144253918,0.0,0.0,,0.0,0.0,-0.00468817045269
1187608000000,,0.243843895126,0.0,0.0,,0.0,0.0,-0.00505147811583
1187658000000,,0.243520413086,0.0,0.0,,0.0,0.0,-0.00534599916287
1187707000000,,0.242845121369,0.0,0.0,,0.0,0.0,-0.00604382606732
1187758000000,,0.242476055498,0.0,0.0,,0.0,0.0,-0.00644885456102
1187808000000,,0.242085165456,0.0,0.0,,0.0,0.0,-0.00676904122698
1187859000000,,0.241236299622,0.0,0.0,,0.0,0.0,-0.00755847963282
1187907000000,,0.240777931619,0.0,0.0,,0.0,0.0,-0.00800261950013
1187958000000,,0.24028479886,0.0,0.0,,0.0,0.0,-0.00851528952965
1188007000000,,0.239736422914,0.0,0.0,,0.0,0.0,-0.00897103947204
1188060000000,,0.238619164885,0.0,0.0,,0.0,0.0,-0.00999999515856
1188107000000,,0.238002989671,0.0,0.0,,0.0,0.0,-0.0105540904117
1188158000000,,0.237317873668,0.0,0.0,,0.0,0.0,-0.0110329502621
1188209000000,,0.235926058329,0.0,0.0,,0.0,0.0,-0.0121556507001
1188258000000,,0.235154559716,0.0,0.0,,0.0,0.0,-0.0127578402081
1188308000000,,0.234332345768,0.0,0.0,,0.0,0.0,-0.0132733023107
1188358000000,,0.233412919477,0.0,0.0,,0.0,0.0,-0.013735774643
1188408000000,,0.231594241133,0.0,0.0,,0.0,0.0,-0.0149760550145
1188458000000,,0.23056633283,0.0,0.0,,0.0,0.0,-0.0155015005873
1188508000000,,0.229490839763,0.0,0.0,,0.0,0.0,-0.0161115352332
1188558000000,,0.228268195172,0.0,0.0,,0.0,0.0,-0.0167014006198
1188607000000,,0.226039034766,0.0,0.0,,0.0,0.0,-0.0178360394598
1188658000000,,0.224830378187,0.0,0.0,,0.0,0.0,-0.0182941875291
1188707000000,,0.223566752373,0.0,0.0,,0.0,0.0,-0.018850809597
1188758000000,,0.220901400449,0.0,0.0,,0.0,0.0,-0.0198201982691
1188807000000,,0.219492402597,0.0,0.0,,0.0,0.0,-0.0202191811154
1188859000000,,0.21803218043,0.0,0.0,,0.0,0.0,-0.0207128764228
1188907000000,,0.216315564087,0.0,0.0,,0.0,0.0,-0.0211840591253
1188958000000,,0.213362303166,0.0,0.0,,0.0,0.0,-0.0217975010867
1189008000000,,0.21171537214,0.0,0.0,,0.0,0.0,-0.0220642742358
1189058000000,,0.210074848004,0.0,0.0,,0.0,0.0,-0.0224146377519
1189107000000,,0.208111817482,0.0,0.0,,0.0,0.0,-0.0227185548126
1189158000000,,0.204984537938,0.0,0.0,,0.0,0.0,-0.0227721829338
1189209000000,,0.203277479591,0.0,0.0,,0.0,0.0,-0.0227798391437
1189259000000,,0.201253201704,0.0,0.0,,0.0,0.0,-0.0229483658346
1189308000000,,0.199593805013,0.0,0.0,,0.0,0.0,-0.0230403444959
1189358000000,,0.196801431667,0.0,0.0,,0.0,0.0,-0.0222785373262
1189408000000,,0.195292360707,0.0,0.0,,0.0,0.0,-0.0222094509824
1189457000000,,0.193501146659,0.0,0.0,,0.0,0.0,-0.0221104990552
1189507000000,,0.192185905824,0.0,0.0,,0.0,0.0,-0.0219969761107
1189556000000,,0.190282278023,0.0,0.0,,0.0,0.0,-0.0203972108725
1189608000000,,0.188827120263,0.0,0.0,,0.0,0.0,-0.0202543128686
1189657000000,,0.187966281251,0.0,0.0,,0.0,0.0,-0.0200508108911
1189708000000,,0.187223110354,0.0,0.0,,0.0,0.0,-0.0191512713749
1189758000000,,0.186035532366,0.0,0.0,,0.0,0.0,-0.0164701214565
1189807000000,,0.185663677679,0.0,0.0,,0.0,0.0,-0.0160075343436
1189856000000,,0.18537372878,0.0,0.0,,0.0,0.0,-0.0153711263984
1189907000000,,0.18512229067,0.0,0.0,,0.0,0.0,-0.0121946999926
1189957000000,,0.185131655619,0.0,0.0,,0.0,0.0,-0.0111852128941
1190008000000,,0.185195330575,0.0,0.0,,0.0,0.0,-0.00943919029685
1190058000000,,0.18532639341,0.0,0.0,,0.0,0.0,-0.00785713535171
1190108000000,,0.18590986416,0.0,0.0,,0.0,0.0,-0.00392903801849
1190157000000,,0.186262517746,0.0,0.0,,0.0,0.0,-0.00224808804898
1190207000000,,0.186656786132,0.0,0.0,,0.0,0.0,-0.000663845478163
1190257000000,,0.187550633694,0.0,0.0,,0.0,0.0,0.00331892460274
1190308000000,,0.188048071887,0.0,0.0,,0.0,0.0,0.00587859102014
1190358000000,,0.188656514371,0.0,0.0,,0.0,0.0,0.0078726749523
1190407000000,,0.188886103308,0.0,0.0,,0.0,0.0,0.0100741343402
1190458000000,,0.19052358586,0.0,0.0,,0.0,0.0,0.0137204400446
1190508000000,,0.191184326998,0.0,0.0,,0.0,0.0,0.0156867294463
1190557000000,,0.190612997512,0.0,0.0,,0.0,0.0,0.0162139570965
1190608000000,,0.191668585493,0.0,0.0,,0.0,0.0,0.0180029488594
1190657000000,,0.192392974707,0.0,0.0,,0.0,0.0,0.0197858158674
1190707000000,,0.194138028432,0.0,0.0,,0.0,0.0,0.0233616378202
1190757000000,,0.194851707476,0.0,0.0,,0.0,0.0,0.0253655488848
1190808000000,,0.195288014054,0.0,0.0,,0.0,0.0,0.0272360303441
1190857000000,,0.197134112631,0.0,0.0,,0.0,0.0,0.0300771520348
1190906000000,,0.197892114748,0.0,0.0,,0.0,0.0,0.0320234624453
1190956000000,,0.198400931399,0.0,0.0,,0.0,0.0,0.0333871139084
1191007000000,,0.199173207458,0.0,0.0,,0.0,0.0,0.034883983217
1191057000000,,0.20104614937,0.0,0.0,,0.0,0.0,0.0370675639023
1191108000000,,0.201816709357,0.0,0.0,,0.0,0.0,0.0384803034469
1191157000000,,0.202311766493,0.0,0.0,,0.0,0.0,0.0393597908401
1191208000000,,0.203051977822,0.0,0.0,,0.0,0.0,0.0404082858773
1191257000000,,0.204828829159,0.0,0.0,,0.0,0.0,0.0415523915714
1191308000000,,0.205338279682,0.0,0.0,,0.0,0.0,0.0421194499276
1191358000000,,0.206069800337,0.0,0.0,,0.0,0.0,0.042617742311
1191409000000,,0.206813587608,0.0,0.0,,0.0,0.0,0.0430603840529
1191458000000,,0.208292274257,0.0,0.0,,0.0,0.0,0.0433852364533
1191507000000,,0.209023583962,0.0,0.0,,0.0,0.0,0.0437381714398
1191558000000,,0.209721139622,0.0,0.0,,0.0,0.0,0.0438871263364
1191612000000,,0.211121741095,0.0,0.0,,0.0,0.0,0.0439173737377
1191658000000,,0.211816642938,0.0,0.0,,0.0,0.0,0.0441382523754
1191707000000,,0.212497811292,0.0,0.0,,0.0,0.0,0.0439269646902
1191758000000,,0.213005686227,0.0,0.0,,0.0,0.0,0.0437773459038
1191807000000,,0.214503708209,0.0,0.0,,0.0,0.0,0.0432334687924
1191856000000,,0.214992349202,0.0,0.0,,0.0,0.0,0.0426704336621
1191907000000,,0.21565749795,0.0,0.0,,0.0,0.0,0.0421518878541
1191957000000,,0.216161941713,0.0,0.0,,0.0,0.0,0.0411322294353
1192007000000,,0.21755930827,0.0,0.0,,0.0,0.0,0.0403328587382
1192060000000,,0.218161565203,0.0,0.0,,0.0,0.0,0.0392451676464
1192110000000,,0.218645122287,0.0,0.0,,0.0,0.0,0.0388597987835
1192157000000,,0.219224564092,0.0,0.0,,0.0,0.0,0.0380921185957
1192208000000,,0.220491866487,0.0,0.0,,0.0,0.0,0.0366722989168
1192258000000,,0.221021048836,0.0,0.0,,0.0,0.0,0.0355182029193
1192306000000,,0.221452794941,0.0,0.0,,0.0,0.0,0.0343202512525
1192357000000,,0.221996726016,0.0,0.0,,0.0,0.0,0.0337499727446
1192407000000,,0.223097606015,0.0,0.0,,0.0,0.0,0.0319461647881
1192459000000,,0.22355587241,0.0,0.0,,0.0,0.0,0.0305377707662
1192508000000,,0.223920006924,0.0,0.0,,0.0,0.0,0.0292664172274
1192558000000,,0.224388915358,0.0,0.0,,0.0,0.0,0.0284548511892
1192609000000,,0.225274261064,0.0,0.0,,0.0,0.0,0.0259343105815
1192657000000,,0.225669968483,0.0,0.0,,0.0,0.0,0.0249893438116
1192708000000,,0.225929253994,0.0,0.0,,0.0,0.0,0.0234852109936
1192757000000,,0.226679548966,0.0,0.0,,0.0,0.0,0.0212127150827
1192808000000,,0.226940200177,0.0,0.0,,0.0,0.0,0.0195984713896
1192858000000,,0.22713277059,0.0,0.0,,0.0,0.0,0.0182458979493
1192909000000,,0.227405618455,0.0,0.0,,0.0,0.0,0.0171321485173
1192962000000,,0.22782758986,0.0,0.0,,0.0,0.0,0.0140388798462
1193008000000,,0.227937447934,0.0,0.0,,0.0,0.0,0.0124511195734
1193056000000,,0.228095664068,0.0,0.0,,0.0,0.0,0.0112532654199
1193112000000,,0.228187765647,0.0,0.0,,0.0,0.0,0.0100553831899
1193158000000,,0.228275854902,0.0,0.0,,0.0,0.0,0.00677448751039
1193206000000,,0.228290834888,0.0,0.0,,0.0,0.0,0.00540659353112
1193257000000,,0.228172586611,0.0,0.0,,0.0,0.0,0.00370149588633
1193308000000,,0.228098462162,0.0,0.0,,0.0,0.0,0.00180076267478
1193359000000,,0.227853010974,0.0,0.0,,0.0,0.0,-0.00121421660868
1193408000000,,0.227584175044,0.0,0.0,,0.0,0.0,-0.0030082842623
1193457000000,,0.227327530615,0.0,0.0,,0.0,0.0,-0.00498161330275
1193508000000,,0.226705019211,0.0,0.0,,0.0,0.0,-0.00823052863874
1193557000000,,0.226251437049,0.0,0.0,,0.0,0.0,-0.010252021009
1193608000000,,0.225811033198,0.0,0.0,,0.0,0.0,-0.0117996277504
1193658000000,,0.225230184198,0.0,0.0,,0.0,0.0,-0.013730882864
1193708000000,,0.224026372601,0.0,0.0,,0.0,0.0,-0.0172048360246
1193757000000,,0.223257906815,0.0,0.0,,0.0,0.0,-0.0193178971179
1193808000000,,0.222425838652,0.0,0.0,,0.0,0.0,-0.0213606531152
1193858000000,,0.220612525625,0.0,0.0,,0.0,0.0,-0.0249876716345
1193908000000,,0.219510429751,0.0,0.0,,0.0,0.0,-0.0271450684716
1193957000000,,0.21839174705,0.0,0.0,,0.0,0.0,-0.0288737904848
1194007000000,,0.217082863525,0.0,0.0,,0.0,0.0,-0.0310632128639
1194059000000,,0.214321157463,0.0,0.0,,0.0,0.0,-0.0349149290033
1194108000000,,0.212698364112,0.0,0.0,,0.0,0.0,-0.0369207981396
1194154000000,,0.2109359783,0.0,0.0,,0.0,0.0,-0.0385810783617
1194208000000,,0.209177008562,0.0,0.0,,0.0,0.0,-0.0399370553906
1194257000000,,0.205175660573,0.0,0.0,,0.0,0.0,-0.0434877096134
1194307000000,,0.205115061446,0.0,0.0,,0.0,0.0,-0.0428185462522
1194356000000,,0.200366055332,0.0,0.0,,0.0,0.0,-0.0465768028108
1194407000000,,0.197950012707,0.0,0.0,,0.0,0.0,-0.0478329893585
1194457000000,,0.192652963247,0.0,0.0,,0.0,0.0,-0.0498592930224
1194508000000,,0.192466448518,0.0,0.0,,0.0,0.0,-0.0493200964279
1194558000000,,0.189195248818,0.0,0.0,,0.0,0.0,-0.051310182907
1194613000000,,0.182958445699,0.0,0.0,,0.0,0.0,-0.0537264241153
1194664000000,,0.182925244016,0.0,0.0,,0.0,0.0,-0.0520762788705
1194708000000,,0.175679336368,0.0,0.0,,0.0,0.0,-0.0546863294261
1194757000000,,0.171754702501,0.0,0.0,,0.0,0.0,-0.0546726286791
1194808000000,,0.167278720518,0.0,0.0,,0.0,0.0,-0.0536650189413
1194857000000,,0.163252095013,0.0,0.0,,0.0,0.0,-0.0539798526801
1194908000000,,0.154319171859,0.0,0.0,,0.0,0.0,-0.0537882324581
1194958000000,,0.149373685851,0.0,0.0,,0.0,0.0,-0.0516914201929
1195008000000,,0.144713383342,0.0,0.0,,0.0,0.0,-0.0502749882145
1195057000000,,0.139405374555,0.0,0.0,,0.0,0.0,-0.0486687271894
1195114000000,,0.129339041382,0.0,0.0,,0.0,0.0,-0.0455431831887
1195158000000,,0.12356141432,0.0,0.0,,0.0,0.0,-0.0418161265905
1195207000000,,0.118042313876,0.0,0.0,,0.0,0.0,-0.0391076906947
1195260000000,,0.106719169494,0.0,0.0,,0.0,0.0,-0.0331920151198
1195307000000,,0.101057645657,0.0,0.0,,0.0,0.0,-0.0279583446531
1195358000000,,0.0948769809615,0.0,0.0,,0.0,0.0,-0.0223401566117
1195408000000,,0.0884840588616,0.0,0.0,,0.0,0.0,-0.0172555279338
1195464000000,,0.307699821997,0.0,0.0,,0.0,0.0,-0.302426658321
1195513000000,,0.19093924515,0.0,0.0,,0.0,0.0,-0.161524978755
1195565000000,,0.0715651304755,0.0,0.0,,0.0,0.0,-0.0212200851418
1195616000000,,0.0417962301251,0.0,0.0,,0.0,0.0,0.0291658787344
1195666000000,,0.0410066956756,0.0,0.0,,0.0,0.0,0.0289872099206
1195706000000,,0.0406599811603,0.0,0.0,,0.0,0.0,0.0263523744103
1195764000000,,0.0403714407355,0.0,0.0,,0.0,0.0,0.0292805621181
1195813000000,,0.0400393754487,0.0,0.0,,0.0,0.0,0.0316696059594
1195861000000,,0.0397802759957,0.0,0.0,,0.0,0.0,0.0375365502397
1195914000000,,0.0396677979813,0.0,0.0,,0.0,0.0,0.0454386926792
1195963000000,,0.0395509333044,0.0,0.0,,0.0,0.0,0.0477281667385
1196012000000,,0.039370465251,0.0,0.0,,0.0,0.0,0.049995455007
1196066000000,,0.0393541173961,0.0,0.0,,0.0,0.0,0.0543882020699
1196111000000,,0.0393327207682,0.0,0.0,,0.0,0.0,0.0561094437436
1196163000000,,0.0392557502756,0.0,0.0,,0.0,0.0,0.0576865412353
1196215000000,,0.0394102010521,0.0,0.0,,0.0,0.0,0.0612166309803
1196264000000,,0.0394983160134,0.0,0.0,,0.0,0.0,0.0625785952284
1196311000000,,0.0395196380538,0.0,0.0,,0.0,0.0,0.0637871869828
1196363000000,,0.0396478596321,0.0,0.0,,0.0,0.0,0.0650449890501
1196415000000,,0.0400434931562,0.0,0.0,,0.0,0.0,0.0676030827712
1196464000000,,0.0402372981609,0.0,0.0,,0.0,0.0,0.0685156413019
1196512000000,,0.0404551045009,0.0,0.0,,0.0,0.0,0.0693852461299
1196561000000,,0.04061845289,0.0,0.0,,0.0,0.0,0.0692066291432
1196611000000,,0.041254270495,0.0,0.0,,0.0,0.0,0.0707995547662
1196669000000,,0.0415803099884,0.0,0.0,,0.0,0.0,0.0713046055839
1196713000000,,0.0418645730881,0.0,0.0,,0.0,0.0,0.0714795802699
1196765000000,,0.0422352308375,0.0,0.0,,0.0,0.0,0.0718152539277
1196813000000,,0.0431016998369,0.0,0.0,,0.0,0.0,0.0725901652859
1196864000000,,0.0434841216467,0.0,0.0,,0.0,0.0,0.0724694052577
1196912000000,,0.0439489710989,0.0,0.0,,0.0,0.0,0.0725058182487
1196964000000,,0.0444379835137,0.0,0.0,,0.0,0.0,0.0725159865752
1197012000000,,0.045536754223,0.0,0.0,,0.0,0.0,0.071545352189
1197064000000,,0.046091777176,0.0,0.0,,0.0,0.0,0.0713412620447
1197114000000,,0.0465913250171,0.0,0.0,,0.0,0.0,0.070733327005
1197166000000,,0.0478294326528,0.0,0.0,,0.0,0.0,0.0704346513021
1197216000000,,0.0484522981906,0.0,0.0,,0.0,0.0,0.0700135308732
1197268000000,,0.0490426881425,0.0,0.0,,0.0,0.0,0.0691514857966
1197312000000,,0.0504216829319,0.0,0.0,,0.0,0.0,0.068323565899
1197364000000,,0.0511177261553,0.0,0.0,,0.0,0.0,0.0678494818932
1197412000000,,0.0517729561997,0.0,0.0,,0.0,0.0,0.0656496687639
1197465000000,,0.0524935016677,0.0,0.0,,0.0,0.0,0.0650406141115
1197515000000,,0.054038705687,0.0,0.0,,0.0,0.0,0.0640309389324
1197564000000,,0.0548066513379,0.0,0.0,,0.0,0.0,0.0633523794089
1197615000000,,0.0555338788924,0.0,0.0,,0.0,0.0,0.0623083731997
1197667000000,,0.0563225073424,0.0,0.0,,0.0,0.0,0.0615335145648
1197712000000,,0.0579771313734,0.0,0.0,,0.0,0.0,0.0601747842085
1197767000000,,0.0587981006236,0.0,0.0,,0.0,0.0,0.0593728537373
1197813000000,,0.0595748456998,0.0,0.0,,0.0,0.0,0.0568107790855
1197865000000,,0.060408442065,0.0,0.0,,0.0,0.0,0.0560077056961
1197913000000,,0.0621891298289,0.0,0.0,,0.0,0.0,0.0547360550817
1197963000000,,0.0630429176454,0.0,0.0,,0.0,0.0,0.0538310842844
1198015000000,,0.0639004517228,0.0,0.0,,0.0,0.0,0.0528899558825
1198064000000,,0.0647278664044,0.0,0.0,,0.0,0.0,0.0517156119932
1198112000000,,0.0664966392833,0.0,0.0,,0.0,0.0,0.0499693739468
1198162000000,,0.067360093879,0.0,0.0,,0.0,0.0,0.0489899400203
1198211000000,,0.0682133696943,0.0,0.0,,0.0,0.0,0.0464456633257
1198268000000,,0.069029629838,0.0,0.0,,0.0,0.0,0.0451970887055
1198313000000,,0.0707610363059,0.0,0.0,,0.0,0.0,0.0434189524676
1198363000000,,0.0715353999369,0.0,0.0,,0.0,0.0,0.0411744313349
1198412000000,,0.0723349049648,0.0,0.0,,0.0,0.0,0.0399063365172
1198465000000,,0.0731371656724,0.0,0.0,,0.0,0.0,0.0381384072465
1198513000000,,0.0747617943963,0.0,0.0,,0.0,0.0,0.0363009204635
1198563000000,,0.075523750719,0.0,0.0,,0.0,0.0,0.03505488495
1198612000000,,0.0762901527206,0.0,0.0,,0.0,0.0,0.0340706571557
1198658000000,,0.0770386134926,0.0,0.0,,0.0,0.0,0.0330806035788
1198711000000,,0.0785109980201,0.0,0.0,,0.0,0.0,0.0313671836646
1198765000000,,0.0791774448405,0.0,0.0,,0.0,0.0,0.0297402048686
1198813000000,,0.0798633908796,0.0,0.0,,0.0,0.0,0.0289177279888
1198862000000,,0.0805321115893,0.0,0.0,,0.0,0.0,0.0280962801075
1198911000000,,0.0818212154335,0.0,0.0,,0.0,0.0,0.0264250310264
1198964000000,,0.082436613224,0.0,0.0,,0.0,0.0,0.0248732923598
1199012000000,,0.0824196249107,0.0,0.0,,0.0,0.0,0.0248407279896
1199068000000,,0.0836091867819,0.0,0.0,,0.0,0.0,0.023198696208
1199115000000,,0.0835986240038,0.0,0.0,,0.0,0.0,0.0231904755762
1199161000000,,0.0847417548741,0.0,0.0,,0.0,0.0,0.0216279223124
1199212000000,,0.0852599914876,0.0,0.0,,0.0,0.0,0.0200421794207
1199264000000,,0.0857873500638,0.0,0.0,,0.0,0.0,0.0192937303978
1199311000000,,0.0867989516112,0.0,0.0,,0.0,0.0,0.0178613947044
1199366000000,,0.0872693856625,0.0,0.0,,0.0,0.0,0.0171227131337
1199415000000,,0.0877141785824,0.0,0.0,,0.0,0.0,0.0155380357432
1199462000000,,0.0881619944452,0.0,0.0,,0.0,0.0,0.0148824242898
1199514000000,,0.0890148968393,0.0,0.0,,0.0,0.0,0.0135834503852
1199559000000,,-0.150868895225,0.0,0.0,,0.0,0.0,-0.00515800783209
1199609000000,,-0.022317606566,0.0,0.0,,0.0,0.0,0.0205767107719
1199659000000,,0.104096799769,0.0,0.0,,0.0,0.0,0.00363568276151
1199709000000,,0.230696281888,0.0,0.0,,0.0,0.0,-0.00544952855892
1199758000000,,0.241575320163,0.0,0.0,,0.0,0.0,-0.00866584546175
1199808000000,,0.242186651505,0.0,0.0,,0.0,0.0,-0.0122192110306
1199858000000,,0.242516794901,0.0,0.0,,0.0,0.0,-0.0129004017781
1199908000000,,0.242783044297,0.0,0.0,,0.0,0.0,-0.0149544163888
1199958000000,,0.243049354487,0.0,0.0,,0.0,0.0,-0.0167918682654
1200011000000,,0.243607165849,0.0,0.0,,0.0,0.0,-0.018382867118
1200057000000,,0.243830865885,0.0,0.0,,0.0,0.0,-0.020380412246
1200108000000,,0.244056649104,0.0,0.0,,0.0,0.0,-0.0220837647674
1200158000000,,0.244313429398,0.0,0.0,,0.0,0.0,-0.0226569814162
1200207000000,,0.244715008951,0.0,0.0,,0.0,0.0,-0.0253485424694
1200257000000,,0.244929708368,0.0,0.0,,0.0,0.0,-0.0258060781454
1200308000000,,0.245092089856,0.0,0.0,,0.0,0.0,-0.0272471783259
1200358000000,,0.24529755532,0.0,0.0,,0.0,0.0,-0.0273375461271
1200407000000,,0.245605415826,0.0,0.0,,0.0,0.0,-0.0293573764888
1200458000000,,0.245757606849,0.0,0.0,,0.0,0.0,-0.0308211156542
1200507000000,,0.245925817505,0.0,0.0,,0.0,0.0,-0.0308408384131
1200560000000,,0.246053955443,0.0,0.0,,0.0,0.0,-0.0323200129594
1200607000000,,0.24633402959,0.0,0.0,,0.0,0.0,-0.0331351471641
1200658000000,,0.246436571786,0.0,0.0,,0.0,0.0,-0.034308555691
1200707000000,,0.246551088662,0.0,0.0,,0.0,0.0,-0.0351336669655
1200757000000,,0.246690845185,0.0,0.0,,0.0,0.0,-0.0352106391059
1200807000000,,0.24687390204,0.0,0.0,,0.0,0.0,-0.0367522430996
1200858000000,,0.246991556808,0.0,0.0,,0.0,0.0,-0.036509169013
