rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,tracks,-,track_id,is_occluded,is_matched,detection_id,age,secs,nsecs,pose,pose,position,x,y,z,orientation,x,y,z,covariance,twist,twist,linear,x,y,z,angular,x,y,covariance,-,track_id,is_occluded,is_matched,detection_id,age,secs,nsecs,pose,pose,position,x,y,z,orientation,x,y,w,covariance,twist,twist,linear,x,y,z,angular,x,z,covariance
1183371000000,,28838,,1183,314000000,"""odom""",,0,False,False,0,,0,0,,,,14.8529379983,6.2384080237,0,,0,0,0.708465755,0.7057452798,,,,-0.0050333427,1.3082792138,0,,0,0,0,1,False,False,1,,0,0,,,,15.0284050452,4.2247248696,0,,0,0,0.6846668124,0.7288562059,,,,0.0944986749,1.5099250148,0,,0,0,0,,
1183412000000,,28839,,1183,354000000,"""odom""",,0,False,False,0,,0,0,,,,14.8527461514,6.2907392279,0,,0,0,0.70840168,0.705809474,,,,-0.0047961708,1.3082801047,0,,0,0,0,1,False,False,1,,0,0,,,,15.0321178303,4.2850371612,0,,0,0,0.6850390434,0.7285063863,,,,0.0928196265,1.5078072911,0,,0,0,0,,
1183451000000,,28840,,1183,395000000,"""odom""",,0,False,False,0,,0,0,,,,14.8525686227,6.3430704826,0,,0,0,0.7083051205,0.7059063911,,,,-0.0044382191,1.308281368,0,,0,0,0,1,False,False,1,,0,0,,,,15.0357511159,4.3452530038,0,,0,0,0.6854822636,0.7280893922,,,,0.0908321416,1.5053960652,0,,0,0,0,,
1183491000000,,28841,,1183,435000000,"""odom""",,0,False,False,0,,0,0,,,,14.8524099864,6.395401798,0,,0,0,0.7081776857,0.7060342431,,,,-0.0039659059,1.3082828851,0,,0,0,0,1,False,False,1,,0,0,,,,15.039293405,4.4053618843,0,,0,0,0.6859923005,0.7276087999,,,,0.0885572281,1.5027220134,0,,0,0,0,,
1183534000000,,28842,,1183,474000000,"""odom""",,0,False,False,0,,0,0,,,,14.8522745673,6.4477331787,0,,0,0,0.7080211043,0.706191361,,,,-0.0033854781,1.3082845158,0,,0,0,0,1,False,False,1,,0,0,,,,15.0427339962,4.4653543955,0,,0,0,0.68656528,0.7270681858,,,,0.0860147785,1.49981278,0,,0,0,0,,
1183571000000,,28843,,1183,515000000,"""odom""",,0,False,False,0,,0,0,,,,14.8521664476,6.5000646228,0,,0,0,0.7078368664,0.7063759565,,,,-0.0027029917,1.3082861039,0,,0,0,0,1,False,False,1,,0,0,,,,15.0460629411,4.5252221258,0,,0,0,0.6871975064,0.7264706492,,,,0.0832236221,1.4966932571,0,,0,0,0,,
1183612000000,,28844,,1183,554000000,"""odom""",,0,False,False,0,,0,0,,,,14.8520894758,6.5523961221,0,,0,0,0.7076266408,0.7065865397,,,,-0.0019242968,1.308287481,0,,0,0,0,1,False,False,1,,0,0,,,,15.0492710041,4.5849575594,0,,0,0,0.6878854632,0.7258193493,,,,0.0802015769,1.4933858401,0,,0,0,0,,
1183651000000,,28845,,1183,594000000,"""odom""",,0,False,False,0,,0,0,,,,14.8520472747,6.6047276609,0,,0,0,0.7073917985,0.7068216205,,,,-0.0010550268,1.3082884707,0,,0,0,0,1,False,False,1,,0,0,,,,15.0523496241,4.6445539858,0,,0,0,0.6886258125,0.7251169682,,,,0.0769654994,1.4899106599,0,,0,0,0,,
1183691000000,,28846,,1183,634000000,"""odom""",,0,False,False,0,,0,0,,,,14.8520432511,6.6570592166,0,,0,0,0.7071339488,0.7070795894,,,,-0.0001005904,1.3082888923,0,,0,0,0,1,False,False,1,,0,0,,,,15.0552908775,4.7040054176,0,,0,0,0.6894154549,0.724366188,,,,0.0735313333,1.4862857947,0,,0,0,0,,
1183731000000,,28847,,1183,674000000,"""odom""",,0,False,False,0,,0,0,,,,14.8520806044,6.7093907591,0,,0,0,0.7068543434,0.7073591352,,,,0.0009338319,1.3082885629,0,,0,0,0,1,False,False,1,,0,0,,,,15.0580874437,4.7633065161,0,,0,0,0.6902512908,0.7235697508,,,,0.0699141564,1.482527462,0,,0,0,0,,
1183771000000,,28848,,1183,714000000,"""odom""",,0,False,False,0,,0,0,,,,14.852162336,6.7617222511,0,,0,0,0.7065544724,0.7076587081,,,,0.0020432908,1.3082873005,0,,0,0,0,1,False,False,1,,0,0,,,,15.0607325728,4.8224525238,0,,0,0,0.6911304593,0.7227300406,,,,0.0661282264,1.4786501936,0,,0,0,0,,
1183812000000,,28849,,1183,754000000,"""odom""",,0,False,False,0,,0,0,,,,14.8522912587,6.8140536481,0,,0,0,0.70623523,0.7079772353,,,,0.003223067,1.308284926,0,,0,0,0,1,False,False,1,,0,0,,,,15.0632200538,4.8814392036,0,,0,0,0.6920503378,0.7218492627,,,,0.0621870248,1.4746669943,0,,0,0,0,,
1183851000000,,28850,,1183,794000000,"""odom""",,0,False,False,0,,0,0,,,,14.8524588786,6.8663849355,0,,0,0,0.7059734464,0.7082383037,,,,0.0041904976,1.308282185,0,,0,0,0,1,False,False,1,,0,0,,,,15.0655619634,4.9402848356,0,,0,0,0.6929047704,0.7210291624,,,,0.0585477408,1.4711408005,0,,0,0,0,,
1183891000000,,28851,,1183,834000000,"""odom""",,0,False,False,0,,0,0,,,,14.852657188,6.9187161156,0,,0,0,0.7057657838,0.708445251,,,,0.0049577351,1.3082795025,0,,0,0,0,1,False,False,1,,0,0,,,,15.0677696937,4.9990058553,0,,0,0,0.6936964989,0.720267415,,,,0.0551932571,1.4680254922,0,,0,0,0,,
1183931000000,,28852,,1183,876000000,"""odom""",,0,False,False,0,,0,0,,,,14.8528786484,6.9710472029,0,,0,0,0.705608964,0.7086014152,,,,0.0055365097,1.3082771812,0,,0,0,0,1,False,False,1,,0,0,,,,15.0698539747,5.057617039,0,,0,0,0.6944282651,0.7195619345,,,,0.0521070259,1.4652795922,0,,0,0,0,,
1183973000000,,28853,,1183,914000000,"""odom""",,0,False,False,0,,0,0,,,,14.8531161728,7.0233782197,0,,0,0,0.7055001855,0.7087097168,,,,0.0059381102,1.30827542,0,,0,0,0,1,False,False,1,,0,0,,,,15.0718248985,5.1161316704,0,,0,0,0.6951031089,0.7189100981,,,,0.0492730952,1.4628657849,0,,0,0,0,,
1184014000000,,28854,,1183,955000000,"""odom""",,0,False,False,0,,0,0,,,,14.8533631076,7.0757091929,0,,0,0,0.7054365277,0.7087731957,,,,0.006173371,1.308274331,0,,0,0,0,1,False,False,1,,0,0,,,,15.0736919436,5.1745616898,0,,0,0,0.6957236528,0.7183095813,,,,0.0466761276,1.4607504855,0,,0,0,0,,
1184057000000,,28855,,1183,994000000,"""odom""",,0,False,False,0,,0,0,,,,14.8536132142,7.1280401511,0,,0,0,0.7054150701,0.7087944746,,,,0.0062526652,1.3082739545,0,,0,0,0,1,False,False,1,,0,0,,,,15.075464,5.232917828,0,,0,0,0.6962929368,0.7177577019,,,,0.0443014093,1.458903455,0,,0,0,0,,
1184095000000,,28856,,1184,34000000,"""odom""",,0,False,False,0,,0,0,,,,14.8538606503,7.180371122,0,,0,0,0.7054331303,0.7087765336,,,,0.006185902,1.3082742718,0,,0,0,0,1,False,False,1,,0,0,,,,15.0771493941,5.2912097263,0,,0,0,0.6968138814,0.7172520161,,,,0.0421348534,1.4572974568,0,,0,0,0,,
1184132000000,,28857,,1184,74000000,"""odom""",,0,False,False,0,,0,0,,,,14.8540999515,7.2327021307,0,,0,0,0.7054882646,0.7087216377,,,,0.0059825289,1.3082752176,0,,0,0,0,1,False,False,1,,0,0,,,,15.078755914,5.3494460442,0,,0,0,0.6972891688,0.7167899609,,,,0.0401629969,1.455907949,0,,0,0,0,,
1184172000000,,28858,,1184,114000000,"""odom""",,0,False,False,0,,0,0,,,,14.854326013,7.2850331983,0,,0,0,0.7055778503,0.7086324096,,,,0.0056515373,1.3082766893,0,,0,0,0,1,False,False,1,,0,0,,,,15.0802908337,5.4076345567,0,,0,0,0.6977216005,0.7163690329,,,,0.0383729932,1.4547128116,0,,0,0,0,,
1184212000000,,28859,,1184,154000000,"""odom""",,0,False,False,0,,0,0,,,,14.8545340718,7.3373643405,0,,0,0,0.7056996822,0.7085110545,,,,0.0052014707,1.3082785561,0,,0,0,0,1,False,False,1,,0,0,,,,15.0817609377,5.4657822407,0,,0,0,0.6981138587,0.7159867883,,,,0.0367526001,1.4536921011,0,,0,0,0,,
1184251000000,,28860,,1184,194000000,"""odom""",,0,False,False,0,,0,0,,,,14.8547196892,7.3896955672,0,,0,0,0.7058516145,0.7083597183,,,,0.0046404354,1.3082806664,0,,0,0,0,1,False,False,1,,0,0,,,,15.0831725444,5.523895354,0,,0,0,0.6984685659,0.7156407833,,,,0.0352901656,1.4528278325,0,,0,0,0,,
1184291000000,,28861,,1184,234000000,"""odom""",,0,False,False,0,,0,0,,,,14.8548787337,7.4420268813,0,,0,0,0.7060315013,0.7081804872,,,,0.0039761131,1.3082828541,0,,0,0,0,1,False,False,1,,0,0,,,,15.0845315288,5.5819795054,0,,0,0,0.6987881064,0.715328753,,,,0.0339746101,1.4521037839,0,,0,0,0,,
1184331000000,,28862,,1184,274000000,"""odom""",,0,False,False,0,,0,0,,,,14.8550073647,7.4943582791,0,,0,0,0.7062371969,0.7079752684,,,,0.0032157753,1.3082849439,0,,0,0,0,1,False,False,1,,0,0,,,,15.0858433451,5.6400397183,0,,0,0,0.6990750432,0.7150483727,,,,0.0327954077,1.4515053219,0,,0,0,0,,
1184371000000,,28863,,1184,315000000,"""odom""",,0,False,False,0,,0,0,,,,14.8551020166,7.5466897493,0,,0,0,0.7064670324,0.7077459693,,,,0.0023662978,1.3082867562,0,,0,0,0,1,False,False,1,,0,0,,,,15.0871130477,5.6980804881,0,,0,0,0.699331522,0.7147974968,,,,0.0317425648,1.4510192449,0,,0,0,0,,
1184413000000,,28864,,1184,355000000,"""odom""",,0,False,False,0,,0,0,,,,14.8551593837,7.5990212737,0,,0,0,0.7067191005,0.7074942589,,,,0.0014341769,1.30828811,0,,0,0,0,1,False,False,1,,0,0,,,,15.0883453116,5.7561058338,0,,0,0,0.699559927,0.7145739794,,,,0.0308065991,1.4506336429,0,,0,0,0,,
1184454000000,,28865,,1184,394000000,"""odom""",,0,False,False,0,,0,0,,,,14.8551764056,7.6513528268,0,,0,0,0.7069917321,0.707221806,,,,0.0004255458,1.3082888269,0,,0,0,0,1,False,False,1,,0,0,,,,15.0895444523,5.8141193447,0,,0,0,0.6997621655,0.7143758535,,,,0.0299785164,1.4503377717,0,,0,0,0,,
1184492000000,,28866,,1184,434000000,"""odom""",,0,False,False,0,,0,0,,,,14.8551502532,7.7036843761,0,,0,0,0.7072834373,0.7069301009,,,,-0.000653809,1.3082887328,0,,0,0,0,1,False,False,1,,0,0,,,,15.0907144438,5.8721242223,0,,0,0,0.6999405026,0.7142011523,,,,0.0292497876,1.4501219399,0,,0,0,0,,
1184531000000,,28867,,1184,474000000,"""odom""",,0,False,False,0,,0,0,,,,14.8550783221,7.7560113842,0,,0,0,0.7075926661,0.706620574,,,,-0.0017982763,1.3081752034,0,,0,0,0,1,False,False,1,,0,0,,,,15.0918589368,5.9301233185,0,,0,0,0.7000967264,0.714048028,,,,0.0286123262,1.4499774073,0,,0,0,0,,
1184571000000,,28868,,1184,516000000,"""odom""",,0,False,False,0,,0,0,,,,14.8549581256,7.808327717,0,,0,0,0.7079185843,0.7062940598,,,,-0.0030049139,1.307908319,0,,0,0,0,1,False,False,1,,0,0,,,,15.0929813758,5.9881190787,0,,0,0,0.700232029,0.7139153481,,,,0.0280609751,1.449894004,0,,0,0,0,,
1184611000000,,28869,,1184,554000000,"""odom""",,0,False,False,0,,0,0,,,,14.8547872525,7.8606279344,0,,0,0,0.7082609534,0.7059507966,,,,-0.0042718269,1.3075054342,0,,0,0,0,1,False,False,1,,0,0,,,,15.0940850432,6.0461135446,0,,0,0,0.7003474236,0.7138021588,,,,0.027591683,1.4498616463,0,,0,0,0,,
1184651000000,,28870,,1184,595000000,"""odom""",,0,False,False,0,,0,0,,,,14.8545633811,7.9129072182,0,,0,0,0.7086191177,0.7055912018,,,,-0.0055967845,1.3069820959,0,,0,0,0,1,False,False,1,,0,0,,,,15.0951730488,6.1041084032,0,,0,0,0.7004437447,0.7137076259,,,,0.0272001398,1.4498714674,0,,0,0,0,,
1184691000000,,28871,,1184,634000000,"""odom""",,0,False,False,0,,0,0,,,,14.8542842892,7.9651613075,0,,0,0,0.7089926004,0.7052159309,,,,-0.0069772971,1.3063522311,0,,0,0,0,1,False,False,1,,0,0,,,,15.0962483225,6.1621050303,0,,0,0,0.7005223036,0.7136304975,,,,0.0268818441,1.4499156763,0,,0,0,0,,
1184731000000,,28872,,1184,674000000,"""odom""",,0,False,False,0,,0,0,,,,14.853947862,8.01738644,0,,0,0,0.7093805671,0.7048256397,,,,-0.0084106802,1.3056283135,0,,0,0,0,1,False,False,1,,0,0,,,,15.0973136089,6.2201045277,0,,0,0,0.700584054,0.7135699391,,,,0.0266321585,1.4499874345,0,,0,0,0,,
1184771000000,,28873,,1184,715000000,"""odom""",,0,False,False,0,,0,0,,,,14.8535520977,8.0695793004,0,,0,0,0.7097825408,0.7044208646,,,,-0.0098941085,1.3048215101,0,,0,0,0,1,False,False,1,,0,0,,,,15.0983714631,6.2781077576,0,,0,0,0.7006301284,0.7135246396,,,,0.0264463549,1.450080748,0,,0,0,0,,
1184812000000,,28874,,1184,754000000,"""odom""",,0,False,False,0,,0,0,,,,14.8530951113,8.1217369729,0,,0,0,0.7101976275,0.7040023804,,,,-0.0114246604,1.3039418133,0,,0,0,0,1,False,False,1,,0,0,,,,15.0994242491,6.3361153725,0,,0,0,0.7006617785,0.7134935856,,,,0.026319651,1.4501903718,0,,0,0,0,,
1184852000000,,28875,,1184,794000000,"""odom""",,0,False,False,0,,0,0,,,,14.8525903785,8.1738814479,0,,0,0,0.7105206251,0.7036764026,,,,-0.0126183193,1.3036118748,0,,0,0,0,1,False,False,1,,0,0,,,,15.1004618133,6.3941326266,0,,0,0,0.7007564306,0.7134006023,,,,0.0259391044,1.4504313525,0,,0,0,0,,
1184891000000,,28876,,1184,835000000,"""odom""",,0,False,False,0,,0,0,,,,14.852050535,8.2260325487,0,,0,0,0.7107569575,0.7034376264,,,,-0.0134960877,1.3037775184,0,,0,0,0,1,False,False,1,,0,0,,,,15.1014745426,6.4521647549,0,,0,0,0.7009106874,0.7132490873,,,,0.0253182334,1.4508032092,0,,0,0,0,,
1184931000000,,28877,,1184,874000000,"""odom""",,0,False,False,0,,0,0,,,,14.8514874034,8.278208143,0,,0,0,0.7109122276,0.7032807469,,,,-0.0140782894,1.3043898581,0,,0,0,0,1,False,False,1,,0,0,,,,15.1024533629,6.5102169369,0,,0,0,0.7011209726,0.7130423188,,,,0.0244705067,1.4513045482,0,,0,0,0,,
1184971000000,,28878,,1184,914000000,"""odom""",,0,False,False,0,,0,0,,,,14.8509120224,8.3304243358,0,,0,0,0.7109917402,0.7032003403,,,,-0.0143845245,1.3054048212,0,,0,0,0,1,False,False,1,,0,0,,,,15.103389733,6.5682942644,0,,0,0,0.7013841271,0.7127835155,,,,0.0234092522,1.4519331895,0,,0,0,0,,
1185012000000,,28879,,1184,957000000,"""odom""",,0,False,False,0,,0,0,,,,14.8503346771,8.3826956439,0,,0,0,0.7110009193,0.7031911016,,,,-0.0144336346,1.3067827017,0,,0,0,0,1,False,False,1,,0,0,,,,15.104275636,6.6264017161,0,,0,0,0.7016964555,0.7124760151,,,,0.0221475763,1.4526862921,0,,0,0,0,,
1185054000000,,28880,,1184,994000000,"""odom""",,0,False,False,0,,0,0,,,,14.8497650504,8.4350240995,0,,0,0,0.7109447718,0.7032478452,,,,-0.0142406668,1.3082113893,0,,0,0,0,1,False,False,1,,0,0,,,,15.1051035679,6.6845441351,0,,0,0,0.702054739,0.7121229768,,,,0.0206982967,1.4535604731,0,,0,0,0,,
1185091000000,,28881,,1185,35000000,"""odom""",,0,False,False,0,,0,0,,,,14.8492124579,8.4873527377,0,,0,0,0.7108303308,0.7033635378,,,,-0.0138148118,1.3082159557,0,,0,0,0,1,False,False,1,,0,0,,,,15.1058668052,6.7427259585,0,,0,0,0.7024539113,0.7117292285,,,,0.0190809321,1.4545455858,0,,0,0,0,,
1185132000000,,28882,,1185,74000000,"""odom""",,0,False,False,0,,0,0,,,,14.8486831645,8.5396816168,0,,0,0,0.7106736898,0.7035217881,,,,-0.013232335,1.308221977,0,,0,0,0,1,False,False,1,,0,0,,,,15.1065608601,6.8009498884,0,,0,0,0.7028799057,0.7113085389,,,,0.017351372,1.455598247,0,,0,0,0,,
1185171000000,,28883,,1185,117000000,"""odom""",,0,False,False,0,,0,0,,,,14.8481826587,8.5920107791,0,,0,0,0.7104801536,0.7037172318,,,,-0.012512644,1.3082290585,0,,0,0,0,1,False,False,1,,0,0,,,,15.107181823,6.8592183301,0,,0,0,0.7033291459,0.7108643651,,,,0.0155240741,1.4567110425,0,,0,0,0,,
1185210000000,,28884,,1185,154000000,"""odom""",,0,False,False,0,,0,0,,,,14.8477157125,8.6443402517,0,,0,0,0.7102544904,0.7039450407,,,,-0.0116736572,1.308236814,0,,0,0,0,1,False,False,1,,0,0,,,,15.1077263146,6.917533415,0,,0,0,0.7037980556,0.7104001641,,,,0.0136122904,1.4578771242,0,,0,0,0,,
1185253000000,,28885,,1185,195000000,"""odom""",,0,False,False,0,,0,0,,,,14.8472864363,8.6966700468,0,,0,0,0.710001111,0.7042006254,,,,-0.0107319042,1.3082448784,0,,0,0,0,1,False,False,1,,0,0,,,,15.1081914411,6.9758970218,0,,0,0,0.7042835951,0.7099187374,,,,0.011628162,1.4590901693,0,,0,0,0,,
1185292000000,,28886,,1185,235000000,"""odom""",,0,False,False,0,,0,0,,,,14.8468983316,8.7490001635,0,,0,0,0.709724009,0.7044798732,,,,-0.0097026185,1.308252917,0,,0,0,0,1,False,False,1,,0,0,,,,15.1085747532,7.0343107954,0,,0,0,0.7047830224,0.709422946,,,,0.0095828033,1.4603443409,0,,0,0,0,,
1185333000000,,28887,,1185,274000000,"""odom""",,0,False,False,0,,0,0,,,,14.8465543387,8.8013305887,0,,0,0,0.7094269991,0.7047789097,,,,-0.0085998216,1.3082606311,0,,0,0,0,1,False,False,1,,0,0,,,,15.1088742084,7.0927761656,0,,0,0,0.7052936554,0.7089152932,,,,0.0074863777,1.4616342528,0,,0,0,0,,
1185373000000,,28888,,1185,314000000,"""odom""",,0,False,False,0,,0,0,,,,14.8462568827,8.8536612992,0,,0,0,0.7091135979,0.7050942779,,,,-0.0074364008,1.3082677615,0,,0,0,0,1,False,False,1,,0,0,,,,15.1090881349,7.151294363,0,,0,0,0.7058131099,0.7083981037,,,,0.0053481644,1.462954935,0,,0,0,0,,
1185416000000,,28889,,1185,354000000,"""odom""",,0,False,False,0,,0,0,,,,14.8460079154,8.9059922628,0,,0,0,0.7087867856,0.7054227591,,,,-0.0062241811,1.3082740903,0,,0,0,0,1,False,False,1,,0,0,,,,15.1092151997,7.2098664351,0,,0,0,0.7063393593,0.7078733444,,,,0.0031766198,1.4643018029,0,,0,0,0,,
1185453000000,,28890,,1185,394000000,"""odom""",,0,False,False,0,,0,0,,,,14.8458089558,8.9583234404,0,,0,0,0.7084497213,0.705761373,,,,-0.0049739916,1.3082794408,0,,0,0,0,1,False,False,1,,0,0,,,,15.109254377,7.2684932602,0,,0,0,0.7068704367,0.7073430419,,,,0.0009794313,1.4656706271,0,,0,0,0,,
1185493000000,,28891,,1185,434000000,"""odom""",,0,False,False,0,,0,0,,,,14.8456611266,9.0106547875,0,,0,0,0.7081048489,0.7061073184,,,,-0.0036957283,1.3082836762,0,,0,0,0,1,False,False,1,,0,0,,,,15.1092049197,7.3271755604,0,,0,0,0.7074047327,0.7068087459,,,,-0.0012364322,1.4670575063,0,,0,0,0,,
1185533000000,,28892,,1185,474000000,"""odom""",,0,False,False,0,,0,0,,,,14.8455651901,9.0629862554,0,,0,0,0.707754612,0.7064583302,,,,-0.002398412,1.3082866977,0,,0,0,0,1,False,False,1,,0,0,,,,15.1090663326,7.385913914,0,,0,0,0.7079404593,0.7062721252,,,,-0.0034646762,1.4684588406,0,,0,0,0,,
1185573000000,,28893,,1185,514000000,"""odom""",,0,False,False,0,,0,0,,,,14.8455215804,9.1153177931,0,,0,0,0.7074013352,0.7068120837,,,,-0.001090244,1.3082884419,0,,0,0,0,1,False,False,1,,0,0,,,,15.1088383471,7.4447087663,0,,0,0,0.7084764242,0.7057344913,,,,-0.0056996391,1.4698713075,0,,0,0,0,,
1185616000000,,28894,,1185,554000000,"""odom""",,0,False,False,0,,0,0,,,,14.8455304341,9.1676493482,0,,0,0,0.707046926,0.7071666121,,,,0.0002213425,1.3082888774,0,,0,0,0,1,False,False,1,,0,0,,,,15.1085208969,7.5035604399,0,,0,0,0.7090112567,0.7051971555,,,,-0.007936255,1.4712918385,0,,0,0,0,,
1185657000000,,28895,,1185,594000000,"""odom""",,0,False,False,0,,0,0,,,,14.8455916194,9.2199808682,0,,0,0,0.7066933513,0.7075200677,,,,0.0015296328,1.3082880019,0,,0,0,0,1,False,False,1,,0,0,,,,15.1081140961,7.5624691438,0,,0,0,0.709544003,0.7046611309,,,,-0.0101700197,1.4727175977,0,,0,0,0,,
1185692000000,,28896,,1185,634000000,"""odom""",,0,False,False,0,,0,0,,,,14.8457047627,9.2723123018,0,,0,0,0.7063419223,0.7078707814,,,,0.0028285836,1.3082858384,0,,0,0,0,1,False,False,1,,0,0,,,,15.1076182177,7.6214349822,0,,0,0,0.7100737095,0.7041273713,,,,-0.0123969594,1.4741459616,0,,0,0,0,,
1185732000000,,28897,,1185,674000000,"""odom""",,0,False,False,0,,0,0,,,,14.8458692739,9.324643599,0,,0,0,0.7059944272,0.7082173824,,,,0.004112779,1.3082824316,0,,0,0,0,1,False,False,1,,0,0,,,,15.1070336736,7.6804579622,0,,0,0,0.7105994821,0.7035968304,,,,-0.0146136027,1.4755745002,0,,0,0,0,,
1185776000000,,28898,,1185,714000000,"""odom""",,0,False,False,0,,0,0,,,,14.8460843694,9.3769747128,0,,0,0,0.7056520581,0.7085584998,,,,0.0053773876,1.3082778449,0,,0,0,0,1,False,False,1,,0,0,,,,15.1063609954,7.7395380006,0,,0,0,0.7111206651,0.7030699849,,,,-0.0168169546,1.4770009591,0,,0,0,0,,
1185814000000,,28899,,1185,756000000,"""odom""",,0,False,False,0,,0,0,,,,14.8463490943,9.4293055991,0,,0,0,0.7053160667,0.7088930607,,,,0.0066181217,1.3082721568,0,,0,0,0,1,False,False,1,,0,0,,,,15.1056008165,7.7986749303,0,,0,0,0.7116367221,0.7025476694,,,,-0.019004474,1.4784232435,0,,0,0,0,,
1185851000000,,28900,,1185,794000000,"""odom""",,0,False,False,0,,0,0,,,,14.8466443415,9.4816363221,0,,0,0,0.7051092982,0.7090986371,,,,0.0073811807,1.3082680742,0,,0,0,0,1,False,False,1,,0,0,,,,15.1047671393,7.8578577493,0,,0,0,0.7120692134,0.7021092772,,,,-0.0208419294,1.4795704729,0,,0,0,0,,
1185891000000,,28901,,1185,835000000,"""odom""",,0,False,False,0,,0,0,,,,14.8474414155,9.5339618073,0,,0,0,0.701701045,0.7124714851,,,,0.019926849,1.3081371321,0,,0,0,0,1,False,False,1,,0,0,,,,15.1033791189,7.9169972536,0,,0,0,0.715354383,0.6987618208,,,,-0.0347005106,1.4784876085,0,,0,0,0,,
1185931000000,,28902,,1185,874000000,"""odom""",,0,False,False,0,,0,0,,,,14.8486841114,9.5862786062,0,,0,0,0.6986606717,0.7154532075,,,,0.0310673975,1.3079199718,0,,0,0,0,1,False,False,1,,0,0,,,,15.1014857512,7.9760772027,0,,0,0,0.7183422446,0.6956899166,,,,-0.047334192,1.4769987278,0,,0,0,0,,
1185971000000,,28903,,1185,914000000,"""odom""",,0,False,False,0,,0,0,,,,14.8503213335,9.6385845451,0,,0,0,0.6959577203,0.718082726,,,,0.0409305544,1.3076484717,0,,0,0,0,1,False,False,1,,0,0,,,,15.099132735,8.0350846628,0,,0,0,0.7210565209,0.6928762794,,,,-0.0588254048,1.4751865017,0,,0,0,0,,
1186012000000,,28904,,1185,954000000,"""odom""",,0,False,False,0,,0,0,,,,14.8523067279,9.6908784257,0,,0,0,0.6935637593,0.720395267,,,,0.0496348598,1.3073470145,0,,0,0,0,1,False,False,1,,0,0,,,,15.0965855984,8.0843012389,0,,0,0,0.7251497507,0.6885911822,,,,-0.0636784154,1.2304144041,0,,0,0,0,,
1186052000000,,28905,,1185,994000000,"""odom""",,0,False,False,0,,0,0,,,,14.8544454979,9.7431662579,0,,0,0,0.6925064921,0.721411705,,,,0.0534692489,1.307195806,0,,0,0,0,1,False,False,1,,0,0,,,,15.0940331834,8.1247748,0,,0,0,0.7290194631,0.6844929457,,,,-0.0638103738,1.0118390265,0,,0,0,0,,
1186091000000,,28906,,1186,34000000,"""odom""",,0,False,False,0,,0,0,,,,14.8566944282,9.7954494679,0,,0,0,0.6917461157,0.722140789,,,,0.0562232578,1.3070802504,0,,0,0,0,1,False,False,1,,0,0,,,,15.0915056884,8.1572641854,0,,0,0,0.7340164185,0.6791317463,,,,-0.0631873744,0.8122346352,0,,0,0,0,,
1186133000000,,28907,,1186,75000000,"""odom""",,0,False,False,0,,0,0,,,,14.8590366606,9.8477285812,0,,0,0,0.6911014318,0.7227577567,,,,0.0585558098,1.3069778318,0,,0,0,0,1,False,False,1,,0,0,,,,15.0890055154,8.182407755,0,,0,0,0.7412651181,0.6712123752,,,,-0.0625043262,0.6285892389,0,,0,0,0,,
1186173000000,,28908,,1186,114000000,"""odom""",,0,False,False,0,,0,0,,,,14.8614562839,9.9000041698,0,,0,0,0.6905663013,0.723269105,,,,0.0604905835,1.3068897142,0,,0,0,0,1,False,False,1,,0,0,,,,15.0865351546,8.2007904765,0,,0,0,0.7527242899,0.6583359838,,,,-0.0617590201,0.4595680373,0,,0,0,0,,
1186213000000,,28909,,1186,158000000,"""odom""",,0,False,False,0,,0,0,,,,14.8639366187,9.9522627844,0,,0,0,0.6901415586,0.7236744165,,,,0.0620083699,1.3064653664,0,,0,0,0,1,False,False,1,,0,0,,,,15.0840982106,8.2129499118,0,,0,0,0.773468852,0.6338343024,,,,-0.060923599,0.303985884,0,,0,0,0,,
1186253000000,,28910,,1186,194000000,"""odom""",,0,False,False,0,,0,0,,,,14.8664644503,10.0044797373,0,,0,0,0.689799428,0.7240005136,,,,0.0631957904,1.3054238228,0,,0,0,0,1,False,False,1,,0,0,,,,15.0816952644,8.219381891,0,,0,0,0.8215741515,0.5701016784,,,,-0.0600736558,0.1607994784,0,,0,0,0,,
1186293000000,,28911,,1186,234000000,"""odom""",,0,False,False,0,,0,0,,,,14.8690276797,10.0566324142,0,,0,0,0.6895326972,0.7242545486,,,,0.0640807344,1.303816921,0,,0,0,0,1,False,False,1,,0,0,,,,15.0793267088,8.2205424812,0,,0,0,0.9741638899,0.2258422226,,,,-0.0592138891,0.0290147569,0,,0,0,0,,
1186331000000,,28912,,1186,274000000,"""odom""",,0,False,False,0,,0,0,,,,14.8716142314,10.1087003598,0,,0,0,0.6893419623,0.7244361043,,,,0.0646637926,1.3016986415,0,,0,0,0,1,False,False,1,,0,0,,,,15.0769937766,8.2168509165,0,,0,0,0.8758496046,-0.4825841486,,,,-0.0583233059,-0.0922891174,0,,0,0,0,,
1186371000000,,28913,,1186,315000000,"""odom""",,0,False,False,0,,0,0,,,,14.8742127643,10.1606648096,0,,0,0,0.6892229319,0.7245493531,,,,0.064963323,1.299111244,0,,0,0,0,1,False,False,1,,0,0,,,,15.0746977706,8.2086928397,0,,0,0,-0.7971557975,0.6037736535,,,,-0.0574001509,-0.2039519219,0,,0,0,0,,
